date,lat,lon,U2M
2020-10,-85.661593588,30.792954637,-2.7104806900024414
2020-04,-85.661593588,30.792954637,-3.004605531692505
2020-12,-85.661593588,30.792954637,-0.7607870101928711
2020-06,-85.661593588,30.792954637,-3.1653478145599365
2020-07,-85.661593588,30.792954637,-4.100317478179932
2020-03,-85.661593588,30.792954637,-2.5272586345672607
2020-02,-85.661593588,30.792954637,-1.8220256567001343
2020-01,-85.661593588,30.792954637,-0.2433348298072815
2020-08,-85.661593588,30.792954637,-4.523294925689697
2020-05,-85.539772999,30.9632776400001,-3.4209115505218506
2020-11,-85.539772999,30.9632776400001,-1.8159475326538086
2020-10,-85.539772999,30.9632776400001,-2.7104806900024414
2020-04,-85.539772999,30.9632776400001,-3.004605531692505
2020-12,-85.539772999,30.9632776400001,-0.7607870101928711
2020-06,-85.539772999,30.9632776400001,-3.1653478145599365
2020-07,-85.539772999,30.9632776400001,-4.100317478179932
2020-03,-85.539772999,30.9632776400001,-2.5272586345672607
2020-02,-85.539772999,30.9632776400001,-1.8220256567001343
2020-01,-85.539772999,30.9632776400001,-0.2433348298072815
2020-08,-85.539772999,30.9632776400001,-4.523294925689697
2020-05,-85.5362134549999,30.970569584,-3.4209115505218506
2020-11,-85.5362134549999,30.970569584,-1.8159475326538086
2020-10,-85.5362134549999,30.970569584,-2.7104806900024414
2020-04,-85.5362134549999,30.970569584,-3.004605531692505
2020-12,-85.5362134549999,30.970569584,-0.7607870101928711
2020-06,-85.5362134549999,30.970569584,-3.1653478145599365
2020-07,-85.5362134549999,30.970569584,-4.100317478179932
2020-03,-85.5362134549999,30.970569584,-2.5272586345672607
2020-02,-85.5362134549999,30.970569584,-1.8220256567001343
2020-01,-85.5362134549999,30.970569584,-0.2433348298072815
2020-08,-85.5362134549999,30.970569584,-4.523294925689697
2020-05,-85.746180362,30.574495836,-3.4209115505218506
2020-11,-85.746180362,30.574495836,-1.8159475326538086
2020-10,-85.746180362,30.574495836,-2.7104806900024414
2020-04,-85.746180362,30.574495836,-3.004605531692505
2020-12,-85.746180362,30.574495836,-0.7607870101928711
2020-06,-85.746180362,30.574495836,-3.1653478145599365
2020-07,-85.746180362,30.574495836,-4.100317478179932
2020-03,-85.746180362,30.574495836,-2.5272586345672607
2020-02,-85.746180362,30.574495836,-1.8220256567001343
2020-01,-85.746180362,30.574495836,-0.2433348298072815
2020-08,-85.746180362,30.574495836,-4.523294925689697
2020-05,-85.563167499,30.1943982330001,-3.4209115505218506
2020-11,-85.563167499,30.1943982330001,-1.8159475326538086
2020-10,-85.563167499,30.1943982330001,-2.7104806900024414
2020-04,-85.563167499,30.1943982330001,-3.004605531692505
2020-12,-85.563167499,30.1943982330001,-0.7607870101928711
2020-06,-85.563167499,30.1943982330001,-3.1653478145599365
2020-07,-85.563167499,30.1943982330001,-4.100317478179932
2020-03,-85.563167499,30.1943982330001,-2.5272586345672607
2020-02,-85.563167499,30.1943982330001,-1.8220256567001343
2020-01,-85.563167499,30.1943982330001,-0.2433348298072815
2020-08,-85.563167499,30.1943982330001,-4.523294925689697
2020-05,-85.272768771,30.7833183540001,-3.4209115505218506
