X,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
-8643712.1824,5327013.7467,13719,124113,MORTIMER,BRIGHTON TOWN OF,NY,14623,SUBSTATION,IN SERVICE,MONROE,36055,USA,43.0987437270001,-77.6477876499999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www9.nationalgridus.com/oasis/non_html/pdf/NG%20LTP%202018%20REV4%200418.pdf",2015/05/08 00:00:00+00,IMAGERY,2019/03/01 00:00:00+00,16,115,69,N,N
-8642173.95,5321015.06,13720,124114,UNKNOWN124114,HENRIETTA,NY,14467,SUBSTATION,IN SERVICE,MONROE,36055,USA,43.0593839360001,-77.633969473,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,0,-999999,-999999,N,N
-8727146.42,5287882.2,13721,124115,UNKNOWN124115,ATTICA,NY,14011,SUBSTATION,IN SERVICE,WYOMING,36121,USA,42.8415305350001,-78.397290158,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,0,-999999,-999999,N,N
-8258242.1141,5305262.0463,13722,124116,UNKNOWN124116,AMSTERDAM,NY,12010,SUBSTATION,IN SERVICE,MONTGOMERY,36057,USA,42.9559017220001,-74.185051111,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,1,69,69,Y,Y
-8313052.44,5125299.98,13723,124117,UNKNOWN124117,HURLEYVILLE,NY,12747,SUBSTATION,IN SERVICE,SULLIVAN,36105,USA,41.7613659680001,-74.677420645,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,0,-999999,-999999,N,N
-8312646,5111795.71,13724,124118,UNKNOWN124118,THOMPSON TOWN OF,NY,12701,SUBSTATION,IN SERVICE,SULLIVAN,36105,USA,41.670813292,-74.673769533,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,0,-999999,-999999,N,N
-8173576.5213,5442442.5319,13725,124120,UNKNOWN124120,TICONDEROGA,NY,12883,SUBSTATION,IN SERVICE,ESSEX,36031,USA,43.8511915130001,-73.4244871499999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,1,115,115,Y,Y
-8177957.21,5578146.9494,13726,124121,UNKNOWN124121,PLATTSBURGH,NY,12901,SUBSTATION,IN SERVICE,CLINTON,36019,USA,44.7238204160001,-73.463839546,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,6,115,-999999,Y,N
-8179655.89,5474024.99,13727,124122,UNKNOWN124122,MORIAH TOWN OF,NY,12974,SUBSTATION,IN SERVICE,ESSEX,36031,USA,44.0554356540001,-73.479099048,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,1,115,115,Y,Y
-8209996.6213,5285104.8507,13728,124124,UNKNOWN124124,CLIFTON PARK,NY,12065,SUBSTATION,IN SERVICE,SARATOGA,36091,USA,42.8232340330001,-73.751654475,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,115,-999999,Y,Y
-8198641.0208,5272565.0193,13729,124125,UNKNOWN124125,TROY,NY,12180,SUBSTATION,IN SERVICE,RENSSELAER,36083,USA,42.740557241,-73.64964538,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/07/06 00:00:00+00,2,115,115,Y,Y
-8202181.7161,5358966.7498,13730,124127,UNKNOWN124127,QUEENSBURY,NY,12804,SUBSTATION,IN SERVICE,WARREN,36113,USA,43.3079741010001,-73.6814519869999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,115,115,Y,Y
-8209610.1137,5564877.0881,13731,124129,UNKNOWN124129,SARANAC,NY,12981,SUBSTATION,IN SERVICE,CLINTON,36019,USA,44.6390622960001,-73.7481824179999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,3,-999999,-999999,N,N
-8233787.4414,5097267.9508,13732,124132,UNKNOWN124132,NEWBURGH,NY,12550,SUBSTATION,IN SERVICE,ORANGE,36071,USA,41.5732552000001,-73.965371048,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,4,115,115,N,N
-8167874.74,5620028.43,13733,124133,UNKNOWN124133,ROUSES POINT,NY,12979,SUBSTATION,IN SERVICE,CLINTON,36019,USA,44.99051525,-73.3732671769999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,1,115,115,N,N
-8175971.18,5441581.17,13734,124134,UNKNOWN124134,TICONDEROGA,NY,12883,SUBSTATION,IN SERVICE,ESSEX,36031,USA,43.8456112420001,-73.445998735,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,115,115,Y,Y
-8191907.1799,5157605.3181,13735,124136,UNKNOWN124136,PINE PLAINS TOWN OF,NY,12567,SUBSTATION,IN SERVICE,DUTCHESS,36027,USA,41.9774710790001,-73.589154258,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,-999999,-999999,N,N
-8194267.0537,5297946.7344,13736,124137,UNKNOWN124137,SCHAGHTICOKE TOWN OF,NY,12154,SUBSTATION,IN SERVICE,RENSSELAER,36083,USA,42.9077878580001,-73.610353365,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,1,115,115,Y,Y
-8215290.62,5306529.6768,13737,124138,UNKNOWN124138,MALTA TOWN OF,NY,12020,SUBSTATION,IN SERVICE,SARATOGA,36091,USA,42.96423529,-73.799211274,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,4,115,115,Y,Y
-8234496.385,5416342.8107,13738,124142,UNKNOWN124142,JOHNSBURG TOWN OF,NY,12853,SUBSTATION,IN SERVICE,WARREN,36113,USA,43.681874624,-73.971739597,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,-999999,-999999,Y,Y
-8342012.9225,5264332.2894,13739,124143,UNKNOWN124143,COOPERSTOWN,NY,13326,SUBSTATION,IN SERVICE,OTSEGO,36077,USA,42.6862177180001,-74.937577086,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,115,115,Y,Y
-8355565.3838,5498160.9505,13740,124144,UNKNOWN124144,OSWEGATCHIE,NY,13670,SUBSTATION,IN SERVICE,ST. LAWRENCE,36089,USA,44.2110499520001,-75.059320917,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,3,-999999,-999999,N,N
-8355512.9961,5498119.6755,13741,124145,UNKNOWN124145,OSWEGATCHIE,NY,13670,SUBSTATION,IN SERVICE,ST. LAWRENCE,36089,USA,44.2107841850001,-75.058850311,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,4,115,-999999,Y,N
-8388790.6038,5389868.9881,13742,124146,BOONVILLE,BOONVILLE,NY,13309,SUBSTATION,IN SERVICE,LEWIS,36049,USA,43.509641275,-75.357788147,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www9.nationalgridus.com/oasis/non_html/pdf/NG%20LTP%202018%20REV4%200418.pdf",2015/05/08 00:00:00+00,IMAGERY,2019/03/05 00:00:00+00,5,115,115,N,N
-8198455.083,4956173.7776,13743,124147,UNKNOWN124147,HEMPSTEAD TOWN OF,NY,11572,SUBSTATION,IN SERVICE,NASSAU,36059,USA,40.6181008560001,-73.647975072,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,5,138,-999999,Y,N
-8198312.3397,4987022.1402,13744,124150,GLENWOOD LANDING,NORTH HEMPSTEAD TOWN OF,NY,11547,SUBSTATION,IN SERVICE,NASSAU,36059,USA,40.8281184790001,-73.6466927869999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2018/04/03 00:00:00+00,9,69,-999999,Y,N
-8010351.8471,5018557.7901,13745,124151,UNKNOWN124151,MONTAUK,NY,11954,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,41.0421298200001,-71.958214954,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,0,-999999,-999999,N,N
-8164298.4825,5001036.4195,13746,124152,NORTHPORT,HUNTINGTON TOWN OF,NY,11768,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.9233095980001,-73.341141109,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.lipower.org/pdfs/company/papers/board/012114-operations.pdf",2015/05/08 00:00:00+00,IMAGERY,2018/04/03 00:00:00+00,6,115,-999999,Y,N
-8195563.0026,5573640.2751,13747,124153,UNKNOWN124153,CADYVILLE,NY,12918,SUBSTATION,IN SERVICE,CLINTON,36019,USA,44.6950489980001,-73.6219950719999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,-999999,-999999,Y,Y
-8261794.6601,5582849.0275,13748,124155,UNKNOWN124155,MALONE,NY,12953,SUBSTATION,IN SERVICE,FRANKLIN,36033,USA,44.7538240810001,-74.2169641739999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,0,-999999,-999999,N,N
-8344292.0054,5556378.6026,13749,124156,UNKNOWN124156,PARISHVILLE TOWN OF,NY,13676,SUBSTATION,IN SERVICE,ST. LAWRENCE,36089,USA,44.584715083,-74.958050436,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,5,115,115,Y,Y
-8344236.87,5556177.66,13750,124157,UNKNOWN124157,PIERREPONT TOWN OF,NY,13625,SUBSTATION,IN SERVICE,ST. LAWRENCE,36089,USA,44.5834294540001,-74.9575551459999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,4,115,115,Y,Y
-8403470.2022,5564834.2655,13751,124158,UNKNOWN124158,OGDENSBURG,NY,13669,SUBSTATION,IN SERVICE,ST. LAWRENCE,36089,USA,44.6387885760001,-75.4896572229999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,-999999,-999999,N,N
-8297403.4615,5313450.4702,13752,124159,UNKNOWN124159,ST JOHNSVILLE,NY,13452,SUBSTATION,IN SERVICE,FULTON,36035,USA,43.0097135830001,-74.53684348,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,4,69,-999999,Y,N
-8322625.3901,5321143.2828,13753,124160,UNKNOWN124160,LITTLE FALLS,NY,13365,SUBSTATION,IN SERVICE,HERKIMER,36043,USA,43.0602255220001,-74.763415919,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,8,115,-999999,Y,N
-8437676.2416,5467212.0856,13754,124161,UNKNOWN124161,BLACK RIVER,NY,13612,SUBSTATION,IN SERVICE,JEFFERSON,36045,USA,44.011435899,-75.7969353029999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,-999999,-999999,N,N
-8457107.513,5391955.5615,13755,124162,UNKNOWN124162,ORWELL TOWN OF,NY,13302,SUBSTATION,IN SERVICE,OSWEGO,36075,USA,43.523233996,-75.9714893839999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,8,115,-999999,Y,Y
-8364107.6879,5445648.1007,13756,124163,UNKNOWN124163,LOWVILLE,NY,13367,SUBSTATION,IN SERVICE,HERKIMER,36043,USA,43.871953972,-75.1360577409999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,115,115,Y,Y
-8364094.1942,5445594.1257,13757,124164,UNKNOWN124164,LOWVILLE,NY,13367,SUBSTATION,IN SERVICE,HERKIMER,36043,USA,43.871604436,-75.135936525,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/08 00:00:00+00,IMAGERY,2015/05/08 00:00:00+00,2,-999999,-999999,N,N
-8226298.1517,4980208.187,13762,124169,UNKNOWN124169,NEW YORK,NY,11105,SUBSTATION,IN SERVICE,QUEENS,36081,USA,40.7817856790001,-73.8980936139999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/12 00:00:00+00,IMAGERY,2015/05/12 00:00:00+00,8,345,-999999,Y,N
-8469424.3381,5321225.6363,13763,124171,UNKNOWN124171,EAST SYRACUSE,NY,13057,SUBSTATION,IN SERVICE,ONONDAGA,36067,USA,43.06076604,-76.0821333059999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/12 00:00:00+00,IMAGERY,2015/05/12 00:00:00+00,3,115,115,Y,Y
-8418252.9008,5463005.6246,13764,124172,UNKNOWN124172,CARTHAGE,NY,13619,SUBSTATION,IN SERVICE,JEFFERSON,36045,USA,43.984253016,-75.6224524639999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/12 00:00:00+00,IMAGERY,2015/05/12 00:00:00+00,2,115,115,Y,Y
-8566151.9615,5263304.3351,13785,124194,UNKNOWN124194,PENN YAN,NY,14527,SUBSTATION,IN SERVICE,YATES,36123,USA,42.679429441,-76.951052331,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/05/15 00:00:00+00,7,115,-999999,Y,N
-8633390.8425,5206754.2246,13786,124195,UNKNOWN124195,HORNELL,NY,14843,SUBSTATION,IN SERVICE,STEUBEN,36101,USA,42.3048485210001,-77.555069476,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/05/15 00:00:00+00,3,115,-999999,Y,N
-8217568.9575,5349877.9087,13787,124198,UNKNOWN124198,CORINTH,NY,12822,SUBSTATION,IN SERVICE,SARATOGA,36091,USA,43.248532799,-73.819677928,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/05/15 00:00:00+00,2,115,-999999,Y,N
-8216375.6125,5350006.2999,13788,124199,UNKNOWN124199,CORINTH,NY,12822,SUBSTATION,IN SERVICE,SARATOGA,36091,USA,43.2493728860001,-73.808957928,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/06/30 00:00:00+00,2,115,115,Y,Y
-8691498.2715,5259423.1338,13789,124200,UNKNOWN124200,SILVER SPRINGS,NY,14550,SUBSTATION,IN SERVICE,WYOMING,36121,USA,42.6537925580001,-78.077057392,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/05/15 00:00:00+00,3,115,-999999,Y,N
-8515174.4418,5384042.125,13790,124201,HAMMERHILL,OSWEGO,NY,13126,SUBSTATION,IN SERVICE,OSWEGO,36075,USA,43.471666693,-76.49311348,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www9.nationalgridus.com/oasis/non_html/pdf/NG%20LTP%202018%20REV4%200418.pdf",2015/05/15 00:00:00+00,IMAGERY,2019/03/04 00:00:00+00,3,115,115,Y,Y
-8192688.5128,5575022.5665,13791,124202,UNKNOWN124202,MORRISONVILLE,NY,12962,SUBSTATION,IN SERVICE,CLINTON,36019,USA,44.7038753150001,-73.596173091,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/06/26 00:00:00+00,8,115,-999999,Y,N
-8192598.2897,5574909.0602,13792,124203,UNKNOWN124203,MORRISONVILLE,NY,12962,SUBSTATION,IN SERVICE,CLINTON,36019,USA,44.7031505960001,-73.595362603,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/05/15 00:00:00+00,3,115,-999999,Y,N
-8397348.3262,5447885.0369,13793,124204,UNKNOWN124204,CROGHAN TOWN OF,NY,13620,SUBSTATION,IN SERVICE,LEWIS,36049,USA,43.8864383170001,-75.434663475,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/05/15 00:00:00+00,2,-999999,-999999,N,N
-8765134.2635,5336623.7768,13794,124205,UNKNOWN124205,LOCKPORT,NY,14094,SUBSTATION,IN SERVICE,NIAGARA,36063,USA,43.161746291,-78.7385407629999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/05/15 00:00:00+00,5,115,115,Y,Y
-8109872.0176,4991724.9514,13795,124206,UNKNOWN124206,MANORVILLE,NY,11949,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.86007729,-72.852219857,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/05/15 00:00:00+00,1,-999999,-999999,N,N
-8133464.4733,4985264.9546,13796,124208,UNKNOWN124208,HOLTSVILLE,NY,11742,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.816173249,-73.0641544919999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/05/15 00:00:00+00,2,-999999,-999999,N,N
-8237592.3123,4962724.8719,13797,124209,UNKNOWN124209,BROOKLYN,NY,11232,SUBSTATION,IN SERVICE,KINGS,36047,USA,40.6627565410001,-73.9995507849999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/15 00:00:00+00,IMAGERY,2015/05/15 00:00:00+00,0,-999999,-999999,N,N
-8717027.1853,5240993.007,13810,124223,BLISS WINDPARK,EAGLE TOWN OF,NY,14024,SUBSTATION,IN SERVICE,WYOMING,36121,USA,42.5319099290001,-78.306387526,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www9.nationalgridus.com/oasis/non_html/pdf/NG%20LTP%202018%20REV4%200418.pdf",2015/05/18 00:00:00+00,IMAGERY,2019/03/04 00:00:00+00,2,115,-999999,Y,N
-8708302.6745,5261853.6834,13811,124224,UNKNOWN124224,GAINESVILLE,NY,14066,SUBSTATION,IN SERVICE,WYOMING,36121,USA,42.669848545,-78.2280139119999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/18 00:00:00+00,IMAGERY,2015/05/18 00:00:00+00,2,230,-999999,Y,N
-8250033.589,5609637.2359,13812,124225,UNKNOWN124225,CHATEAUGAY,NY,12920,SUBSTATION,IN SERVICE,FRANKLIN,36033,USA,44.924460938,-74.111312675,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/18 00:00:00+00,IMAGERY,2015/06/22 00:00:00+00,1,115,115,Y,Y
-8778025.4722,5319365.7822,13813,124226,UNKNOWN124226,NORTH TONAWANDA,NY,14120,SUBSTATION,IN SERVICE,NIAGARA,36063,USA,43.0485579310001,-78.854344461,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/18 00:00:00+00,IMAGERY,2015/05/18 00:00:00+00,3,115,115,Y,Y
-8799417.4055,5238784.6772,13814,124227,UNKNOWN124227,PERRYSBURG TOWN OF,NY,14129,SUBSTATION,IN SERVICE,CATTARAUGUS,36009,USA,42.5172897510001,-79.046511467,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/18 00:00:00+00,IMAGERY,2015/05/18 00:00:00+00,0,-999999,-999999,N,N
-8733823.3177,5174388.1842,13815,124228,UNKNOWN124228,OLEAN,NY,14760,SUBSTATION,IN SERVICE,CATTARAUGUS,36009,USA,42.0894508800001,-78.457269751,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/18 00:00:00+00,IMAGERY,2015/05/18 00:00:00+00,8,115,-999999,Y,N
-8726253.0442,5172414.3886,13816,124229,DUGAN,OLEAN,NY,14760,SUBSTATION,IN SERVICE,CATTARAUGUS,36009,USA,42.0762914220001,-78.389264827,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www9.nationalgridus.com/oasis/non_html/pdf/NG%20LTP%202018%20REV4%200418.pdf",2015/05/18 00:00:00+00,IMAGERY,2019/03/04 00:00:00+00,2,115,115,Y,Y
-8726334.5361,5171954.0127,13817,124230,UNKNOWN124230,OLEAN,NY,14760,SUBSTATION,IN SERVICE,CATTARAUGUS,36009,USA,42.0732216650001,-78.3899968809999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/18 00:00:00+00,IMAGERY,2015/05/18 00:00:00+00,1,115,115,Y,Y
-8725865.73,5171956.2599,13818,124231,TAP124231,OLEAN,NY,14760,TAP,IN SERVICE,CATTARAUGUS,36009,USA,42.0732366500001,-78.385785524,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/18 00:00:00+00,IMAGERY,2019/03/04 00:00:00+00,3,115,115,Y,Y
-8733601.8611,5173261.3215,13819,124232,W OLEAN,OLEAN,NY,14760,SUBSTATION,IN SERVICE,CATTARAUGUS,36009,USA,42.081938328,-78.4552803719999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www9.nationalgridus.com/oasis/non_html/pdf/NG%20LTP%202018%20REV4%200418.pdf",2015/05/18 00:00:00+00,IMAGERY,2019/03/04 00:00:00+00,2,115,115,Y,Y
-8754539.5577,5199829.2172,13820,124233,VALLEY,ELLICOTTVILLE,NY,14731,SUBSTATION,IN SERVICE,CATTARAUGUS,36009,USA,42.258823987,-78.643366901,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www9.nationalgridus.com/oasis/non_html/pdf/NG%20LTP%202018%20REV4%200418.pdf",2015/05/18 00:00:00+00,IMAGERY,2019/03/04 00:00:00+00,1,115,115,Y,Y
-8737998.436,5221938.6385,13821,124234,MACHIAS #13,MACHIAS TOWN OF,NY,14101,SUBSTATION,IN SERVICE,CATTARAUGUS,36009,USA,42.4056484920001,-78.494775477,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www9.nationalgridus.com/oasis/non_html/pdf/NG%20LTP%202018%20REV4%200418.pdf",2015/05/18 00:00:00+00,IMAGERY,2019/03/04 00:00:00+00,4,115,115,Y,Y
-8262773.575,5084358.9278,13832,124246,UNKNOWN124246,MONTGOMERY TOWN OF,NY,12549,SUBSTATION,IN SERVICE,ORANGE,36071,USA,41.486443568,-74.225757916,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/19 00:00:00+00,IMAGERY,2015/05/19 00:00:00+00,0,-999999,-999999,N,N
-8346997.6988,5316985.6408,13833,124247,VALLEY,HERKIMER,NY,13350,SUBSTATION,IN SERVICE,HERKIMER,36043,USA,43.0329311040001,-74.982356093,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www9.nationalgridus.com/oasis/non_html/pdf/NG%20LTP%202018%20REV4%200418.pdf",2015/05/19 00:00:00+00,IMAGERY,2019/03/05 00:00:00+00,3,115,-999999,Y,N
-8404007.4188,5573201.3168,13834,124248,UNKNOWN124248,OGDENSBURG,NY,13669,SUBSTATION,IN SERVICE,ST. LAWRENCE,36089,USA,44.6922458450001,-75.494483122,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/19 00:00:00+00,IMAGERY,2015/05/19 00:00:00+00,3,115,-999999,Y,N
-8645698.4917,5210129.7529,13837,124251,UNKNOWN124251,HORNELL,NY,14843,SUBSTATION,IN SERVICE,STEUBEN,36101,USA,42.327270549,-77.6656309699999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/21 00:00:00+00,IMAGERY,2015/05/21 00:00:00+00,2,115,-999999,Y,Y
-8632185.5324,5189432.6803,13838,124252,UNKNOWN124252,CANISTEO TOWN OF,NY,14855,SUBSTATION,IN SERVICE,STEUBEN,36101,USA,42.189664082,-77.544241991,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/21 00:00:00+00,IMAGERY,2015/05/21 00:00:00+00,2,115,-999999,Y,Y
-8622529.9253,5247708.5566,13839,124253,UNKNOWN124253,COHOCTON TOWN OF,NY,14512,SUBSTATION,IN SERVICE,STEUBEN,36101,USA,42.576348991,-77.4575041969999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/21 00:00:00+00,IMAGERY,2015/05/21 00:00:00+00,2,115,115,Y,Y
-8622700.8466,5226559.9716,13840,124254,UNKNOWN124254,AVOCA,NY,14809,SUBSTATION,IN SERVICE,STEUBEN,36101,USA,42.4362945820001,-77.4590396089999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/05/21 00:00:00+00,IMAGERY,2015/05/21 00:00:00+00,3,-999999,-999999,N,N
